approxkl,time_elapsed,serial_timesteps,ep_reward_mean,explained_variance,total_timesteps,fps,policy_loss,policy_entropy,value_loss,clipfrac,n_updates,ep_len_mean
0.00025231196,149.3646399974823,393216,717.37,0.9450166895985603,393216,2657,-0.002006956,2.7196462,0.8536932,0.0,192,1999.0
0.0007018823,150.13581800460815,395264,717.6,0.9396069794893265,395264,2667,-0.0040110415,2.7239342,1.0445383,0.0,193,1999.0
0.0006073847,150.9039590358734,397312,718.23,0.9242724701762199,397312,2640,-0.002895005,2.7209682,1.2465706,0.0,194,1999.0
0.0011062287,151.67995500564575,399360,717.59,0.9328568354249,399360,2666,-0.005074513,2.6906016,1.0896361,0.0013671875,195,1999.0
0.0014491258,152.45351910591125,401408,717.94,0.9358299672603607,401408,2640,-0.0035058733,2.620429,1.0526307,0.00092773436,196,1999.0
0.0011134987,153.22968816757202,403456,718.34,0.9242599532008171,403456,2627,-0.0039728107,2.5611923,1.2817812,0.0,197,1999.0
0.0009396776,154.0096080303192,405504,718.92,0.939491730183363,405504,2626,-0.002374891,2.5096307,1.0709252,0.0,198,1999.0
0.0005026874,154.7897469997406,407552,719.01,0.9456671923398972,407552,2657,-0.0021344956,2.486475,1.007695,0.0,199,1999.0
0.0002019596,155.5607361793518,409600,719.14,0.9449748024344444,409600,2649,-0.0018222786,2.4779649,1.0282114,0.0,200,1999.0
0.0004752025,156.33931016921997,411648,719.47,0.9388633668422699,411648,2650,-0.0031197774,2.505899,1.1803509,0.0,201,1999.0
0.00057828956,157.11246013641357,413696,719.64,0.9496100284159184,413696,2666,-0.0029629471,2.5438168,0.982944,0.0,202,1999.0
0.00089116284,157.88099002838135,415744,719.62,0.9547730460762978,415744,2671,-0.0050103827,2.5671537,0.9534668,0.00014648438,203,1999.0
0.00069566723,158.64801788330078,417792,719.9,0.9582462087273598,417792,2659,-0.0033937418,2.557883,1.2055134,0.0,204,1999.0
0.0006476614,159.41845989227295,419840,719.85,0.9464781396090984,419840,2668,-0.0035231174,2.5428028,1.0195017,0.00048828125,205,1999.0
0.00091745576,160.1914041042328,421888,720.17,0.9517005458474159,421888,2663,-0.004446405,2.5711093,0.90297115,0.0040527345,206,1999.0
0.00050876144,160.9606442451477,423936,720.32,0.9393886663019657,423936,2661,-0.001738664,2.6059098,1.0558965,0.0,207,1999.0
0.00021480117,161.73051595687866,425984,720.95,0.9410860426723957,425984,2671,-0.0014660002,2.612288,1.1700282,0.0,208,1999.0
0.000282697,162.49749612808228,428032,721.24,0.9526501670479774,428032,2667,-0.0017720989,2.6029637,0.9773262,0.0,209,1999.0
0.0012815517,163.2657961845398,430080,721.29,0.9578403644263744,430080,2662,-0.005136686,2.5905538,0.86128074,0.00024414062,210,1999.0
0.0006547342,164.04099798202515,432128,722.01,0.938401073217392,432128,2655,-0.0016285542,2.5703194,1.1896112,0.0,211,1999.0
0.00018414758,164.81250095367432,434176,722.37,0.954450223594904,434176,2672,-0.0014432628,2.5581546,1.0468999,0.0,212,1999.0
0.0004900716,165.5793879032135,436224,722.53,0.948594007641077,436224,2657,-0.0032174445,2.5450122,0.99666154,0.0,213,1999.0
0.00058022235,166.35047721862793,438272,722.79,0.9469012543559074,438272,2671,-0.001289015,2.5091949,1.1265968,0.0,214,1999.0
0.00011654196,167.11751198768616,440320,723.12,0.9366553723812103,440320,2658,-0.0015260109,2.4995875,1.1891029,0.0,215,1999.0
0.0003949657,167.8937110900879,442368,722.69,0.9489885754883289,442368,2663,-0.0031713254,2.4924853,0.9820403,0.0,216,1999.0
0.00059315545,168.66315817832947,444416,722.72,0.9430220350623131,444416,2648,-0.0028780797,2.471601,1.1612608,0.0,217,1999.0
0.0015562882,169.43675184249878,446464,723.08,0.9497801177203655,446464,2642,-0.0038211583,2.419518,0.9767664,0.0021484375,218,1999.0
0.0006645916,170.21211504936218,448512,722.98,0.9419988580048084,448512,2650,-0.00266151,2.358764,1.1589996,4.8828126e-05,219,1999.0
0.00044673466,170.98523902893066,450560,723.19,0.9438339583575726,450560,2655,-0.0024394128,2.3265936,1.0303218,0.0,220,1999.0
0.0006730788,171.76205015182495,452608,723.03,0.9403099715709686,452608,2684,-0.0032347091,2.3201568,1.1246649,0.0,221,1999.0
0.00071072497,172.52545809745789,454656,723.4,0.9527160711586475,454656,2658,-0.0024451618,2.354932,0.88932765,0.0,222,1999.0
0.0003219127,173.29609394073486,456704,723.37,0.9538609609007835,456704,2665,-0.0020537705,2.3599439,0.89562416,0.0,223,1999.0
0.0006709623,174.06496691703796,458752,723.84,0.9614185094833374,458752,2662,-0.003041977,2.3911576,0.73899513,4.8828126e-05,224,1999.0
0.00035409292,174.83456897735596,460800,723.85,0.9511754103004932,460800,2665,-0.0013762207,2.4215398,0.95674753,0.0,225,1999.0
0.00023738403,175.60853815078735,462848,723.99,0.9478120021522045,462848,2634,-0.0013490359,2.440095,1.1120633,0.0,226,1999.0
0.00023786366,176.38632607460022,464896,724.72,0.956074133515358,464896,2659,-0.0013128218,2.438391,0.81862843,0.0,227,1999.0
0.00045485757,177.15669989585876,466944,725.33,0.9475371539592743,466944,2676,-0.0022050713,2.4176764,0.93408096,0.0,228,1999.0
0.0003998811,177.92223381996155,468992,725.64,0.952176570892334,468992,2663,-0.0023627977,2.4158418,0.8318359,0.0,229,1999.0
0.00067294954,178.69156312942505,471040,726.32,0.9470539800822735,471040,2656,-0.0028382118,2.3770201,0.9446602,0.0,230,1999.0
0.0004874942,179.46833109855652,473088,726.66,0.9511043392121792,473088,2666,-0.0027640637,2.3686852,0.88923156,0.0,231,1999.0
0.00037891892,180.23690605163574,475136,726.64,0.9376128725707531,475136,2662,-0.0024453034,2.3950927,1.1713679,0.0,232,1999.0
0.0011112237,181.00658416748047,477184,727.04,0.9525723494589329,477184,2655,-0.0028873319,2.361647,0.9015665,0.0001953125,233,1999.0
0.0011699534,181.778333902359,479232,726.77,0.9333339557051659,479232,2656,-0.0036684028,2.292796,1.171438,0.0,234,1999.0
0.001435152,182.54961013793945,481280,727.0,0.9508573673665524,481280,2687,-0.0032550625,2.2144198,0.951145,0.0,235,1999.0
0.0012737407,183.3172390460968,483328,726.94,0.957197155803442,483328,2623,-0.0034983624,2.1656914,0.81666124,0.0018066406,236,1999.0
0.00047537513,184.09834718704224,485376,727.64,0.9507684111595154,485376,2602,-0.0019922105,2.158847,0.89891005,0.0,237,1999.0
0.0005153827,184.88587594032288,487424,727.63,0.9561378099024296,487424,2667,-0.0016491733,2.1992476,0.96117955,0.0,238,1999.0
0.0002803884,185.65399193763733,489472,728.42,0.9488201178610325,489472,2669,-0.0014787931,2.214313,1.0340574,0.0,239,1999.0
0.00060032227,186.42166805267334,491520,728.19,0.9546621702611446,491520,2666,-0.0031390067,2.1914155,0.9197008,0.0,240,1999.0
0.0010115167,187.19523692131042,493568,728.54,0.9446292631328106,493568,2664,-0.0030471464,2.1408703,1.2006155,0.0,241,1999.0
0.0014712813,187.96437096595764,495616,728.58,0.9543299153447151,495616,2685,-0.003067829,2.0692196,0.99224585,0.0,242,1999.0
0.000933617,188.72736597061157,497664,729.27,0.9548664800822735,497664,2630,-0.0019902973,1.988424,1.0267932,0.0,243,1999.0
0.0014697606,189.5063328742981,499712,729.87,0.9701982848346233,499712,2660,-0.0015095908,1.9253931,0.79305345,0.0,244,1999.0
0.00046915916,190.27654194831848,501760,730.47,0.9710738230496645,501760,2675,-0.0016802462,1.8929665,0.82586145,0.0,245,1999.0
0.0002801151,191.04750895500183,503808,730.89,0.9516043737530708,503808,2666,-0.0018513792,1.8781551,1.0811827,0.0,246,1999.0
0.0010325913,191.81595015525818,505856,731.22,0.9637355245649815,505856,2654,-0.00297437,1.8304865,0.831538,0.00078125,247,1999.0
0.002636812,192.58806705474854,507904,731.48,0.95711525157094,507904,2672,-0.002354224,1.719373,1.0070941,0.0024902343,248,1999.0
0.0006609046,193.35494899749756,509952,732.02,0.9673633016645908,509952,2685,-0.0012798499,1.6131722,0.78218246,0.0,249,1999.0
0.00026815716,194.11813521385193,512000,732.66,0.9608333148062229,512000,2672,-0.0020007787,1.5628924,0.9170704,0.0,250,1999.0
0.00061138696,194.89032816886902,514048,732.52,0.9546877853572369,514048,2644,-0.0019319046,1.5822468,1.0155587,0.0,251,1999.0
0.0012708001,195.66519403457642,516096,732.4,0.9637981876730919,516096,2650,-0.0026814737,1.6579708,0.7473284,0.004296875,252,1999.0
0.0010471616,196.43831205368042,518144,733.11,0.9622395038604736,518144,2648,-0.0017887857,1.7629719,0.8610877,0.0013671875,253,1999.0
0.00075951725,197.21207094192505,520192,733.48,0.9608355090022087,520192,2650,-0.0037179044,1.8331392,0.8725729,0.00034179687,254,1999.0
0.0013883815,197.98532891273499,522240,733.58,0.9498304836452007,522240,2653,-0.0038502284,1.8510326,1.1704642,0.0014648438,255,1999.0
0.0007455007,198.7628710269928,524288,734.16,0.9632086157798767,524288,2632,-0.003441985,1.8648291,0.81058043,0.0005859375,256,1999.0
0.000358932,199.54135990142822,526336,734.31,0.9649563319981098,526336,2653,-0.002084453,1.8875678,0.79680765,0.0,257,1999.0
0.00018953877,200.3134310245514,528384,733.97,0.9611047431826591,528384,2670,-0.00078765175,1.8420725,0.89565593,0.0,258,1999.0
0.0002996229,201.08063912391663,530432,734.01,0.9538004547357559,530432,2670,-0.002111882,1.8215678,1.042691,0.0,259,1999.0
0.000783684,201.84805297851562,532480,733.71,0.9578397162258625,532480,2660,-0.0021044326,1.7440342,0.83959895,0.0,260,1999.0
0.00037395052,202.6233479976654,534528,734.17,0.9587942324578762,534528,2648,-0.0012216886,1.686969,0.94622934,0.0,261,1999.0
0.00011921655,203.3970320224762,536576,734.57,0.9568997770547867,536576,2648,-0.0011625054,1.6588084,1.0296702,0.0,262,1999.0
0.0004002937,204.17073702812195,538624,734.99,0.9562585093080997,538624,2673,-0.0016706735,1.692127,0.926401,0.0,263,1999.0
0.0005013216,204.93718314170837,540672,735.28,0.9443539790809155,540672,2663,-0.0012122073,1.7500639,1.1268618,0.0,264,1999.0
0.00049575383,205.70650506019592,542720,735.19,0.9526650309562683,542720,2657,-0.002807624,1.7489078,0.92808723,0.0,265,1999.0
0.00028433534,206.48313403129578,544768,735.36,0.9513374418020248,544768,2641,-0.0017099865,1.7374054,0.9142314,0.00014648438,266,1999.0
0.00029165056,207.25878190994263,546816,735.37,0.9481036253273487,546816,2669,-0.0014199128,1.8052813,0.9689976,0.00014648438,267,1999.0
0.00025477144,208.0263659954071,548864,735.54,0.9573468193411827,548864,2656,-0.0018813476,1.777022,0.8727423,4.8828126e-05,268,1999.0
0.00020835389,208.79761910438538,550912,736.14,0.9505689032375813,550912,2632,-0.0017360321,1.7683103,1.0138947,0.0,269,1999.0
0.00020640262,209.57595205307007,552960,736.23,0.9587570577859879,552960,2662,-0.0010500092,1.7964998,0.78860265,0.0,270,1999.0
0.00013652373,210.35076713562012,555008,736.37,0.95435381680727,555008,2665,-0.0012537786,1.779702,0.918187,0.0,271,1999.0
0.0006486361,211.11953210830688,557056,736.68,0.952790729701519,557056,2667,-0.0036594202,1.8025506,0.9610716,0.0014648438,272,1999.0
0.003537054,211.8876440525055,559104,736.94,0.956589587032795,559104,2662,-0.004523723,1.9640663,0.82084674,0.025292968,273,1999.0
0.0016738452,212.65733885765076,561152,737.24,0.9572091810405254,561152,2638,-0.004396868,2.0993829,0.82651126,0.0025390624,274,1999.0
0.00091580115,213.43389296531677,563200,737.57,0.9475298523902893,563200,2643,-0.0023981635,2.1749024,0.9946869,9.765625e-05,275,1999.0
0.00046664928,214.2141580581665,565248,737.78,0.9474708177149296,565248,2604,-0.0024479744,2.211948,1.081848,0.00048828125,276,1999.0
0.00070439215,215.0009548664093,567296,737.67,0.9627984873950481,567296,2662,-0.0027772593,2.2769434,0.7626045,0.00068359374,277,1999.0
0.00019333714,215.77068400382996,569344,737.76,0.9610724486410618,569344,2675,-0.0015325414,2.296021,0.87496346,0.0,278,1999.0
0.00025953268,216.5365400314331,571392,738.04,0.9657587185502052,571392,2647,-0.002635337,2.2700174,0.6947955,0.0,279,1999.0
0.000292831,217.31062984466553,573440,737.85,0.9588237218558788,573440,2653,-0.0015225643,2.233273,0.89978105,0.0,280,1999.0
0.000146441,218.08798503875732,575488,737.8,0.9592126160860062,575488,2647,-0.000732302,2.208459,0.92920476,0.0,281,1999.0
3.326975e-05,218.86215710639954,577536,737.44,0.9595974311232567,577536,2645,-0.0009955727,2.206774,0.86034983,0.0,282,1999.0
8.0017104e-05,219.63683319091797,579584,737.26,0.9649838395416737,579584,2643,-0.0016666088,2.2135043,0.7844208,0.0,283,1999.0
0.00022004152,220.4120421409607,581632,737.32,0.9561786390841007,581632,2667,-0.0022945504,2.2095566,0.9785404,0.0,284,1999.0
0.00068758114,221.1801722049713,583680,737.03,0.9689883533865213,583680,2667,-0.0041128085,2.23849,0.8060012,0.00024414062,285,1999.0
0.0006079621,221.95345211029053,585728,737.83,0.9672521166503429,585728,2628,-0.0021972528,2.266687,0.9200877,0.0001953125,286,1999.0
0.00039112224,222.73297595977783,587776,737.73,0.9548894912004471,587776,2644,-0.0025788676,2.2971196,0.9466901,0.0,287,1999.0
0.0004113828,223.507817029953,589824,738.12,0.9569939747452736,589824,2658,-0.001936401,2.3440757,0.8809382,4.8828126e-05,288,1999.0
0.00026552295,224.27859616279602,591872,738.65,0.9572579897940159,591872,2660,-0.0020243411,2.3876405,0.8966365,0.0,289,1999.0
0.00024726213,225.0488920211792,593920,739.02,0.9648353047668934,593920,2666,-0.0030505948,2.4043295,0.747384,0.0,290,1999.0
0.00015810531,225.82258796691895,595968,739.44,0.9634013213217258,595968,2655,-0.0008628898,2.3900323,0.84809095,0.0,291,1999.0
0.00017850392,226.59437108039856,598016,739.94,0.9560891836881638,598016,2668,-0.003014262,2.3946455,0.91856927,0.0,292,1999.0
0.0010434318,227.3623170852661,600064,740.13,0.9602353423833847,600064,2672,-0.0034533977,2.3481174,0.8939573,0.0004394531,293,1999.0
0.00066810794,228.12916803359985,602112,740.21,0.9590516090393066,602112,2655,-0.0013220907,2.267232,0.7984352,0.0,294,1999.0
0.0001974904,228.90084791183472,604160,740.1,0.9516095817089081,604160,2209,-0.002004704,2.2459898,1.0234163,0.0,295,1999.0
0.00048366905,229.83325219154358,606208,740.25,0.9458743333816528,606208,2642,-0.0028998516,2.2699714,1.1149719,4.8828126e-05,296,1999.0
0.0005528858,230.6086790561676,608256,740.31,0.9641081690788269,608256,2680,-0.0010827726,2.3232713,0.80277187,0.0,297,1999.0
0.00017541953,231.3733160495758,610304,740.27,0.9561916813254356,610304,2674,-0.0014557221,2.3367715,0.89810914,0.0,298,1999.0
0.00022852277,232.1393961906433,612352,739.88,0.9639268480241299,612352,2662,-0.0015272718,2.3574636,0.7763145,0.0,299,1999.0
0.00020359454,232.90904307365417,614400,740.15,0.9540941752493382,614400,2651,-0.0028856846,2.355308,0.94241035,0.0,300,1999.0
0.00039756228,233.68715286254883,616448,740.22,0.9631124511361122,616448,2648,-0.002283906,2.3448415,0.77526855,0.0,301,1999.0
0.0005578774,234.4609558582306,618496,739.96,0.9662015587091446,618496,2661,-0.0025567438,2.3030918,0.7726347,0.0,302,1999.0
0.0010636146,235.23071694374084,620544,740.17,0.9649706073105335,620544,2649,-0.003982261,2.2306848,0.7704086,0.00034179687,303,1999.0
0.0015527349,236.00417804718018,622592,740.07,0.9615297801792622,622592,2657,-0.003179622,2.137759,0.8819497,0.0008789062,304,1999.0
0.0010779932,236.7753701210022,624640,740.18,0.9589723087847233,624640,2667,-0.0023373857,2.020389,0.92270356,0.0,305,1999.0
0.0005606549,237.54893803596497,626688,740.73,0.9573246166110039,626688,2665,-0.002815067,1.9535263,0.9665686,0.0,306,1999.0
0.0010840666,238.3175392150879,628736,740.95,0.9619380235671997,628736,2671,-0.0025527808,1.9454806,0.8519496,0.00234375,307,1999.0
0.00080313144,239.0845489501953,630784,741.42,0.9602819122374058,630784,2657,-0.0019538854,1.9355085,0.80156165,0.0,308,1999.0
0.00068987056,239.85553789138794,632832,741.17,0.9566564597189426,632832,2655,-0.0018980207,1.965159,0.9406508,0.00014648438,309,1999.0
0.00038303153,240.62705302238464,634880,741.27,0.9629395827651024,634880,2644,-0.0019230396,1.9881853,0.8276507,0.0,310,1999.0
0.00059680693,241.4072709083557,636928,741.51,0.9624457210302353,636928,2646,-0.0020452607,1.9629065,0.82633436,0.0,311,1999.0
0.0011273783,242.181489944458,638976,741.54,0.9626157805323601,638976,2656,-0.0033370897,1.9160824,0.77795786,0.0,312,1999.0
0.0011323126,242.95281600952148,641024,741.19,0.9654952436685562,641024,2662,-0.0014278525,1.8497788,0.7762399,0.0,313,1999.0
0.00016663352,243.72246503829956,643072,741.74,0.9559721574187279,643072,2640,-0.0015597474,1.8144207,0.9026183,0.0,314,1999.0
0.00019259591,244.4986810684204,645120,741.7,0.9578885175287724,645120,2676,-0.0020912585,1.8353344,0.86209667,0.0,315,1999.0
0.00039428697,245.26979804039001,647168,741.6,0.9579516313970089,647168,2653,-0.0031654942,1.8350022,0.8597328,0.0,316,1999.0
0.0009711903,246.04197096824646,649216,741.47,0.9623802676796913,649216,2662,-0.0016259884,1.7819647,0.8365507,0.0,317,1999.0
0.00015059041,246.8115999698639,651264,741.63,0.964189849793911,651264,2674,-0.0017694088,1.7730911,0.7714174,0.0,318,1999.0
0.0007358637,247.57791209220886,653312,742.08,0.9609111323952675,653312,2658,-0.0025250535,1.818684,0.8726646,9.765625e-05,319,1999.0
0.0007053717,248.34884309768677,655360,742.16,0.9656049907207489,655360,2668,-0.0018521283,1.8859308,0.751545,4.8828126e-05,320,1999.0
0.00039270194,249.12195897102356,657408,742.46,0.9639382734894753,657408,2645,-0.002173195,1.9415939,0.8694793,0.0,321,1999.0
0.00020887135,249.89647793769836,659456,742.62,0.960986465215683,659456,2657,-0.0015374832,1.9642332,0.93827945,0.0,322,1999.0
7.9699326e-05,250.66764187812805,661504,743.07,0.9597818963229656,661504,2658,-0.0014898775,1.9772966,0.89761245,0.0,323,1999.0
0.00032170385,251.43840503692627,663552,743.16,0.9599356800317764,663552,2660,-0.0027857611,2.0041738,0.94219303,4.8828126e-05,324,1999.0
0.0006965034,252.20855927467346,665600,742.54,0.9662266187369823,665600,2659,-0.0024405369,2.0439446,0.8442769,4.8828126e-05,325,1999.0
0.00027442808,252.9842550754547,667648,742.5,0.9738426953554153,667648,2650,-0.0023759014,2.0723987,0.81919,0.0,326,1999.0
0.00015935166,253.75737714767456,669696,742.55,0.965123362839222,669696,2670,-0.002181983,2.0803676,0.99692935,0.0,327,1999.0
0.00013845501,254.52462697029114,671744,742.72,0.9537777677178383,671744,2671,-0.0007481842,2.1020563,1.1629989,0.0,328,1999.0
0.00014010428,255.29176998138428,673792,742.96,0.9677446261048317,673792,2660,-0.002100647,2.128119,0.754556,0.0,329,1999.0
0.0003783348,256.06189012527466,675840,743.18,0.9678280428051949,675840,2647,-0.001567171,2.1707287,0.82516974,0.0,330,1999.0
0.00077936356,256.84136509895325,677888,744.0,0.9644292369484901,677888,2676,-0.0038187555,2.194632,0.93423206,0.0,331,1999.0
0.0010257642,257.60689997673035,679936,744.34,0.9651126600801945,679936,2639,-0.0033037127,2.2346225,0.8183306,0.0001953125,332,1999.0
0.00071346585,258.38330817222595,681984,744.47,0.9603084921836853,681984,2650,-0.0025133179,2.2668576,0.86024916,0.0014648438,333,1999.0
0.00036273903,259.1565639972687,684032,744.59,0.965667150914669,684032,2670,-0.0023939684,2.2991285,0.7340027,0.00048828125,334,1999.0
0.00026705777,259.9239020347595,686080,744.86,0.9638449549674988,686080,2664,-0.0021390773,2.3038838,0.8179962,0.0,335,1999.0
0.000548564,260.69803190231323,688128,744.63,0.9624813012778759,688128,2639,-0.003422651,2.3441176,0.8045694,0.000390625,336,1999.0
0.00089711946,261.47456216812134,690176,744.82,0.9597391188144684,690176,2665,-0.004506856,2.3872018,0.8438487,0.0014160157,337,1999.0
0.0010516259,262.2432689666748,692224,744.75,0.9588667750358582,692224,2661,-0.0018575356,2.4445279,0.9084833,0.0010742188,338,1999.0
0.0001474059,263.01312589645386,694272,745.15,0.9526886977255344,694272,2643,-0.0016909335,2.451295,0.9542675,0.0,339,1999.0
0.0001974268,263.7882649898529,696320,745.07,0.9607689306139946,696320,2658,-0.0026813122,2.4321382,0.84860724,0.0,340,1999.0
0.00033566434,264.5643479824066,698368,744.78,0.9545606710016727,698368,2655,-0.0025182231,2.4037013,0.96829605,0.0,341,1999.0
0.00014922804,265.33598494529724,700416,744.78,0.9593250192701817,700416,2659,-0.0024761683,2.402166,0.8227134,0.0,342,1999.0
0.00035761177,266.1064920425415,702464,744.93,0.9565119110047817,702464,2649,-0.0020448074,2.4325109,0.8340863,0.0,343,1999.0
0.0004619102,266.8799901008606,704512,744.85,0.9586811326444149,704512,2634,-0.004039758,2.4349804,0.8153366,0.0001953125,344,1999.0
0.0004939189,267.6578800678253,706560,745.05,0.9579490907490253,706560,2669,-0.003014633,2.4338937,0.8548366,0.0,345,1999.0
0.0005233662,268.430536031723,708608,745.07,0.9600982144474983,708608,2651,-0.0028424307,2.4031987,0.7981519,0.0,346,1999.0
0.0003581835,269.2033660411835,710656,744.52,0.9608139954507351,710656,2657,-0.0020640686,2.3748176,0.83501357,0.0,347,1999.0
0.0002600765,269.97432804107666,712704,744.49,0.9478628002107143,712704,2649,-0.0027801949,2.385394,1.0401034,0.0,348,1999.0
0.00038980242,270.7479259967804,714752,744.48,0.9542982913553715,714752,2665,-0.0036670503,2.3596318,0.9586586,0.0,349,1999.0
0.00041736817,271.5166370868683,716800,744.51,0.9508908987045288,716800,2661,-0.0026794462,2.3445117,1.0204571,0.00029296876,350,1999.0
0.00028536498,272.2920570373535,718848,744.23,0.9592257775366306,718848,2659,-0.0021971078,2.323854,0.85694444,0.0,351,1999.0
0.00030208117,273.06245398521423,720896,744.13,0.9556812532246113,720896,2666,-0.002090695,2.2902532,0.8986553,0.0,352,1999.0
0.00024308145,273.830815076828,722944,743.77,0.9653944447636604,722944,2606,-0.0026442665,2.2608886,0.7362004,0.0,353,1999.0
0.0002518929,274.6169469356537,724992,743.42,0.9571092389523983,724992,2650,-0.0015016105,2.2711737,0.9623062,0.0,354,1999.0
0.00026154696,275.389986038208,727040,743.39,0.9571916982531548,727040,2664,-0.0025414636,2.2485461,0.89188623,0.0,355,1999.0
0.0005978705,276.16416692733765,729088,743.66,0.9518384300172329,729088,2655,-0.0037938817,2.21811,1.0171928,0.00029296876,356,1999.0
0.00042877006,276.93606400489807,731136,743.49,0.9591864012181759,731136,2639,-0.0016071133,2.1574557,0.8446337,0.0,357,1999.0
0.0001154282,277.7122800350189,733184,743.96,0.9582009054720402,733184,2660,-0.0012628792,2.1363814,0.8229472,0.0,358,1999.0
0.00016281732,278.4826250076294,735232,743.53,0.9557775072753429,735232,2655,-0.0018980566,2.127809,1.012993,0.0,359,1999.0
0.0002638609,279.2544279098511,737280,743.69,0.9591295383870602,737280,2658,-0.0019231264,2.088223,0.7634025,0.0,360,1999.0
0.00023290576,280.03050088882446,739328,743.32,0.9512992091476917,739328,2652,-0.0023886622,2.0567033,0.91506785,0.0,361,1999.0
0.00037594643,280.8030879497528,741376,742.98,0.9652322977781296,741376,2665,-0.004066537,2.0681958,0.7168536,0.00014648438,362,1999.0
0.0011905872,281.5718448162079,743424,743.25,0.9629645720124245,743424,2672,-0.0046033678,2.0200703,0.79678714,0.0038085938,363,1999.0
0.0016781144,282.3385810852051,745472,743.48,0.9631877653300762,745472,2663,-0.0036415919,1.9169853,0.77150106,0.0053710938,364,1999.0
0.00054525584,283.1078221797943,747520,743.65,0.9609561786055565,747520,2649,-0.0016408202,1.82993,0.8666342,0.0,365,1999.0
0.00026031362,283.88648414611816,749568,743.72,0.9528995789587498,749568,2642,-0.001865148,1.7691276,1.1642315,0.0,366,1999.0
0.0003106027,284.66211700439453,751616,743.56,0.9605898074805737,751616,2656,-0.0021076812,1.7354425,1.168905,0.0,367,1999.0
0.00018702321,285.4334580898285,753664,743.7,0.9697321802377701,753664,2653,-0.002583145,1.7024828,0.72708064,0.00029296876,368,1999.0
0.00033240806,286.2057092189789,755712,743.38,0.947958130389452,755712,2666,-0.0017864977,1.7297523,1.1142207,0.00029296876,369,1999.0
0.0003209604,286.9741179943085,757760,743.36,0.965282317250967,757760,2670,-0.0029583042,1.7504917,0.7250439,0.00029296876,370,1999.0
0.00085656735,287.74709010124207,759808,743.27,0.945965338498354,759808,2658,-0.0028030074,1.679628,1.1254787,0.0009765625,371,1999.0
0.0004387643,288.51778411865234,761856,743.69,0.9547375291585922,761856,2659,-0.0025438052,1.5934031,0.9581274,0.0,372,1999.0
0.00033247203,289.28832483291626,763904,744.03,0.9494945369660854,763904,2662,-0.0015052656,1.5381703,1.1013457,0.00014648438,373,1999.0
0.0006574489,290.0580539703369,765952,743.95,0.9643402770161629,765952,2650,-0.0029914759,1.4942973,0.7126378,0.0004394531,374,1999.0
0.0011787048,290.8312520980835,768000,743.86,0.9617842175066471,768000,2667,-0.002635214,1.3939934,0.77150595,0.0014648438,375,1999.0
0.0009144001,291.6044759750366,770048,743.63,0.9550757184624672,770048,2661,-0.0020609437,1.2892091,0.8478241,0.0005371094,376,1999.0
0.00059246976,292.37433195114136,772096,744.12,0.9498126953840256,772096,2672,-0.00082907063,1.2009932,0.96220237,0.0,377,1999.0
0.00022072034,293.1411120891571,774144,744.1,0.9543763771653175,774144,2669,-0.0013910884,1.1749526,0.9527834,9.765625e-05,378,1999.0
0.00018535738,293.9087219238281,776192,744.24,0.9529071487486362,776192,2644,-0.0020684474,1.1467894,0.95794857,0.0,379,1999.0
0.00016425176,294.68390107154846,778240,744.76,0.9570610411465168,778240,2677,-0.001811126,1.1197193,0.811471,9.765625e-05,380,1999.0
0.00029456397,295.45439314842224,780288,744.62,0.9634461477398872,780288,2662,-0.0015049058,1.1457486,0.7704834,4.8828126e-05,381,1999.0
0.00031632985,296.224112033844,782336,745.05,0.954373050481081,782336,2660,-0.0024309536,1.2015396,0.89260674,0.00024414062,382,1999.0
0.0002261278,296.9942662715912,784384,744.75,0.9579245336353779,784384,2677,-0.0011551181,1.2477067,0.9307602,0.0,383,1999.0
5.6652214e-05,297.75973200798035,786432,744.5,0.9534774981439114,786432,2673,-0.000898549,1.2475892,1.0676653,0.0,384,1999.0
7.08656e-05,298.5260980129242,788480,744.84,0.9598647989332676,788480,2643,-0.00094314676,1.2437341,0.8608022,0.0,385,1999.0
0.00015829333,299.3065061569214,790528,744.83,0.9575568027794361,790528,2634,-0.0016304735,1.2052214,0.9872736,0.0,386,1999.0
0.0002240533,300.08422899246216,792576,744.81,0.9502310305833817,792576,2637,-0.0011835115,1.1570175,1.0646131,0.0,387,1999.0
0.00017912444,300.8613529205322,794624,744.72,0.9658487997949123,794624,2659,-0.0018225464,1.1343293,0.75210834,0.0,388,1999.0
0.00011323355,301.63177704811096,796672,744.56,0.9549030661582947,796672,2644,-0.0010712815,1.1510923,0.96772987,0.0,389,1999.0
0.00039507402,302.40654587745667,798720,744.77,0.955108355730772,798720,2660,-0.002268416,1.1843832,0.96330243,0.00078125,390,1999.0
0.00020136559,303.182333946228,800768,744.8,0.9677002057433128,800768,2650,-0.001014679,1.2331282,0.65760505,0.0,391,1999.0
0.00016587948,303.9554350376129,802816,744.91,0.945656843483448,802816,2613,-0.0008511777,1.2189314,1.2319357,0.0,392,1999.0
0.0003278496,304.7395820617676,804864,745.21,0.9550591558218002,804864,2664,-0.001991752,1.1717217,0.94386464,0.00014648438,393,1999.0
0.00015823841,305.50873613357544,806912,745.31,0.9513372331857681,806912,2653,-0.0019974303,1.1404521,1.0207884,0.0,394,1999.0
